c3.jpg,"[-1.62283868e-01  1.24630388e-02  4.79950830e-02 -6.83650449e-02
 -2.18376085e-01 -8.85465443e-02  5.09110931e-03 -9.19112936e-02
  1.87415361e-01 -1.13099940e-01  9.82037336e-02 -7.12320656e-02
 -2.36287400e-01 -2.38067489e-02  9.72234365e-03  1.53931513e-01
 -1.19005658e-01 -1.32053167e-01 -8.85984749e-02 -7.63911381e-02
 -8.27103555e-02  8.56906399e-02 -2.81754304e-02  2.86222100e-02
 -7.48181716e-02 -2.82616854e-01 -4.44070399e-02 -3.55248302e-02
  3.12723890e-02 -7.53953261e-03 -2.44550165e-02  1.36289895e-01
 -2.11187825e-01 -9.00826901e-02  7.18631893e-02  1.80170953e-01
 -1.38279259e-01 -1.05975211e-01  1.56089947e-01 -5.52203506e-02
 -2.19462529e-01 -4.62832078e-02  1.04465581e-01  1.68167576e-01
  2.50645041e-01 -5.77573776e-02 -1.62918121e-02 -1.09773830e-01
  1.88714996e-01 -2.38668174e-01 -1.60646550e-02  1.43578574e-01
  1.60212100e-01  2.20325813e-02  1.09692208e-01 -1.49521217e-01
 -2.23050248e-02  2.17159808e-01 -2.08886892e-01 -7.46094715e-03
  4.63553630e-02 -4.50007021e-02 -5.93997277e-02 -1.01008900e-01
  1.76773489e-01  1.11974455e-01 -1.26558006e-01 -1.33535579e-01
  2.27575153e-01 -1.84562907e-01 -3.64070684e-02  1.19947083e-01
 -7.81656802e-02 -1.74181595e-01 -2.85656631e-01 -7.38496706e-03
  3.11212271e-01  9.32845101e-02 -8.71718153e-02 -1.86439194e-02
 -2.28863508e-02 -3.41594927e-02 -6.24024644e-02  5.79485185e-02
 -1.24982581e-01 -8.63981694e-02 -7.37252235e-02  1.36300372e-02
  1.96477711e-01 -6.52412791e-03  2.21083649e-02  1.58839986e-01
  2.64115706e-02 -3.68194208e-02 -3.80351059e-02  5.49664386e-02
 -1.36138976e-01 -6.13925904e-02 -1.38449818e-01 -8.74268338e-02
  9.26605463e-02 -1.32898852e-01  3.10372151e-02  1.91462129e-01
 -1.75789282e-01  1.40845701e-01 -5.45990877e-02 -8.47829506e-05
 -6.42272364e-03 -8.43282416e-02 -1.94922872e-02  3.71109396e-02
  1.38536707e-01 -1.88585952e-01  1.78147480e-01  6.31446093e-02
 -6.84041157e-02  1.35771841e-01  2.45174803e-02  3.27780209e-02
 -4.54459712e-02 -6.05006404e-02 -1.34838119e-01 -1.15777515e-01
  3.85241807e-02 -2.55168993e-02  7.20553398e-02  5.44114783e-02]"
b2.jpg,"[-0.08412059  0.02651799 -0.00556125  0.05179008 -0.11121908 -0.00229787
  0.02290784 -0.10875951  0.09925798  0.00072714  0.09652581 -0.02160585
 -0.20754564 -0.08963426 -0.03455156  0.06434204 -0.11592957 -0.06578496
 -0.18641059 -0.12623592 -0.06037655  0.05872056  0.06271531  0.02131269
 -0.15428656 -0.21222982  0.00643496 -0.12223484  0.16232868 -0.04128398
 -0.03112455  0.08159574 -0.22350891 -0.07431677  0.03944253  0.08585836
 -0.02627567 -0.04201464  0.24395338 -0.04651748 -0.13457924  0.102542
  0.06099554  0.22102103  0.18645914 -0.03111241  0.010841   -0.05894416
  0.18703312 -0.22681536  0.01405635  0.18941897  0.14563534  0.01793884
  0.08523259 -0.17626154  0.04028189  0.1413704  -0.16895634  0.13779166
  0.03326996 -0.04238334 -0.00845766 -0.02466754  0.11697915  0.01005495
 -0.06939565 -0.11601433  0.13803062 -0.18620555  0.07314522  0.13528489
 -0.05078968 -0.1431202  -0.24194497  0.02035359  0.3927736   0.15200931
 -0.18413948  0.04771757 -0.12682265 -0.07756412  0.01796681  0.02505696
 -0.10971767 -0.0706255  -0.11575106  0.02001983  0.20829068  0.01981031
  0.04359687  0.2318815   0.08942248 -0.05938283 -0.01135544 -0.00621834
 -0.18922551 -0.0704849  -0.01542184 -0.01328812  0.06424075 -0.20351572
  0.07357369  0.07910587 -0.21911183  0.18410318 -0.0505654   0.01040693
  0.05039309 -0.02018726 -0.01753691  0.04713029  0.19450592 -0.25219697
  0.22954561  0.11514157 -0.01883607  0.11560488  0.02534826  0.09078586
 -0.04682037  0.07508682 -0.09033249 -0.14734904 -0.03258274 -0.14223513
  0.04750136  0.07058773]"
c1.jpg,"[-1.61654800e-01  1.03829764e-01  1.19610667e-01 -5.57594299e-02
 -2.11887285e-01  6.47629984e-03 -6.10856526e-03 -1.08016729e-01
  2.73398578e-01 -1.63478971e-01  1.79590330e-01 -1.04399212e-01
 -3.08808535e-01  2.96643544e-02 -1.54484101e-02  2.14864105e-01
 -1.28432706e-01 -1.65293992e-01 -1.18928045e-01 -1.29159853e-01
 -1.13876052e-02  1.09172560e-01 -3.63730676e-02 -2.86719780e-02
 -1.40490144e-01 -3.93618673e-01 -4.49419916e-02 -3.32215875e-02
  3.13151926e-02 -5.30536333e-03 -3.54703180e-02  1.35555163e-01
 -2.07576677e-01 -6.77976310e-02  8.93327519e-02  1.51893422e-01
 -1.16045199e-01 -1.19660996e-01  1.31135657e-01 -7.60765672e-02
 -2.34714389e-01 -2.30815187e-02  7.97070861e-02  1.80700839e-01
  1.57844335e-01 -5.15829585e-02 -3.19584273e-03 -1.21920809e-01
  1.41206175e-01 -2.77138293e-01 -6.67881519e-02  1.67786404e-01
  4.63044718e-02  6.03575259e-02  1.65697590e-01 -1.75391853e-01
 -2.76508220e-02  1.39256492e-01 -1.81061164e-01  2.44181044e-03
  6.18007146e-02 -1.23763300e-01 -8.47557783e-02 -1.52587116e-01
  1.82298526e-01  6.23443201e-02 -1.30889729e-01 -1.49259746e-01
  1.93913206e-01 -1.10027663e-01  4.47653756e-02  1.56798124e-01
 -1.11052766e-01 -2.08801582e-01 -2.72490442e-01  1.52971931e-02
  4.31501210e-01  7.64726549e-02 -9.86249000e-02  1.54661993e-02
 -1.69825591e-02 -1.48331234e-03 -2.85345167e-02  5.28000779e-02
 -5.91787025e-02 -2.76433751e-02 -8.22026804e-02  9.29942653e-02
  2.26492122e-01 -7.65263885e-02  8.36937502e-03  2.52177805e-01
 -2.06247792e-02  5.92131540e-03 -3.88666429e-02  9.65048522e-02
 -1.34238571e-01 -9.07869488e-02 -1.26240522e-01 -4.25125323e-02
  1.31295294e-01 -1.18859217e-01 -1.75105929e-02  1.06035389e-01
 -1.67561755e-01  1.02592513e-01 -4.97509427e-02  1.28370859e-02
 -2.89334022e-02 -8.54254663e-02 -7.09444731e-02  4.81942408e-02
  1.92667767e-01 -2.79379636e-01  1.86908260e-01  1.33598745e-01
 -6.12385906e-02  1.65303648e-01  2.32799873e-02 -2.09766068e-02
 -2.95672659e-02 -8.06730464e-02 -1.30473211e-01 -1.50077820e-01
  4.48768772e-02 -3.21090743e-02 -4.10020351e-04  2.14710720e-02]"
m1.jpg,"[-0.11712059  0.06076386  0.03934513  0.02336176 -0.07976633 -0.07954401
  0.02111744 -0.08489482  0.09499487  0.03479413  0.1287012  -0.03379584
 -0.27929235 -0.01164519 -0.08255598  0.08370675 -0.14571604 -0.10404661
 -0.1125563  -0.1228821   0.04504262  0.06604207  0.02225509  0.06605754
 -0.12901628 -0.25173599 -0.1214544  -0.13038628  0.06794922 -0.10115775
  0.04695989  0.02591932 -0.24413258 -0.05997168 -0.00253228  0.00936021
 -0.09389676 -0.1007806   0.2204441   0.06930733 -0.12017795  0.03917417
  0.07697198  0.31402403  0.15706658 -0.01127841  0.04174418 -0.05799165
  0.10951521 -0.18766996  0.04211066  0.22263193  0.18818462  0.10906557
  0.04228752 -0.15603438  0.13060011  0.17788506 -0.27049518  0.17970544
  0.07088637 -0.12959236  0.02100497  0.08728231  0.15674551  0.04537826
 -0.07156511 -0.13874866  0.15177883 -0.18347892  0.01327046  0.12122914
 -0.09093089 -0.20090035 -0.24327487  0.05191013  0.40710703  0.07583992
 -0.16235901  0.07876378 -0.12429988 -0.08985208  0.06692939  0.11052219
 -0.08806248 -0.07650731 -0.18179613  0.0522059   0.19881198 -0.01458713
  0.00430207  0.22495463  0.06171348 -0.08100551  0.04556061  0.0491314
 -0.19433442 -0.01264969  0.0096498  -0.00862011 -0.01164928 -0.15120631
 -0.04806379  0.00917742 -0.14529443  0.17278281  0.03116901 -0.05688006
 -0.10996176 -0.12727775 -0.06119088  0.02454646  0.14181744 -0.29025972
  0.26180276  0.12694275 -0.02953187  0.14668171 -0.01333791  0.06574689
 -0.02857814 -0.04844816 -0.11266837 -0.07301871  0.02503844 -0.05729489
  0.04358297  0.01754527]"
c2.jpg,"[-0.18375638  0.0831234   0.1097138  -0.0603363  -0.22671749 -0.04036282
  0.00926685 -0.10383838  0.24517575 -0.16214371  0.16221371 -0.09936506
 -0.29936802  0.06675933 -0.02327634  0.21484725 -0.12228633 -0.19262764
 -0.12577577 -0.11389096 -0.02332953  0.11888881 -0.07900005 -0.01821362
 -0.09309457 -0.40017381 -0.06880438  0.01154233 -0.00915315  0.00800274
  0.01348173  0.17338954 -0.2075642  -0.06472354  0.10890263  0.15492804
 -0.08957609 -0.11914453  0.13567133 -0.03167991 -0.25248042 -0.05812563
  0.11605562  0.24547115  0.16988356 -0.05738166 -0.03211491 -0.07290039
  0.12069125 -0.28597677 -0.05850714  0.16638792  0.06997632  0.0604498
  0.16848598 -0.19263613 -0.00182427  0.15192801 -0.16297349 -0.03661906
  0.08368395 -0.16586271 -0.05612688 -0.18080705  0.21282259  0.05510509
 -0.1158664  -0.14365312  0.206173   -0.09892841  0.015266    0.09874438
 -0.14395377 -0.17800541 -0.31087732  0.02493111  0.41757262  0.08787848
 -0.08869782  0.03041513 -0.01629128  0.03411563 -0.01686373  0.04286148
 -0.04306792 -0.05635047 -0.09136823  0.05467122  0.2247947  -0.04507489
 -0.01559052  0.19252531 -0.04737979 -0.03679904 -0.02650022  0.04288924
 -0.11910078 -0.08731836 -0.15056694 -0.01822782  0.04950202 -0.12439167
 -0.02738173  0.14466138 -0.18377179  0.07208814 -0.03284156  0.00627864
 -0.05745124 -0.0636223  -0.08806015  0.03271254  0.16152607 -0.27375862
  0.19657676  0.13335414 -0.06755118  0.18110648  0.01765768 -0.00060294
 -0.05378168 -0.06001851 -0.13602339 -0.14617184  0.05410472 -0.00796239
 -0.00300389  0.04232559]"
b3.jpg,"[-0.07773666  0.01947968 -0.02580724  0.05899109 -0.10386328 -0.01501522
  0.01505364 -0.1201836   0.11407162 -0.01805485  0.09111432 -0.01920531
 -0.17735119 -0.10549229 -0.01453224  0.06509861 -0.12949617 -0.07383741
 -0.15967318 -0.13172686 -0.04032856  0.06949506  0.04678028  0.02159489
 -0.16694298 -0.21048196 -0.0095856  -0.15899616  0.17619462 -0.02266294
  0.00596239  0.07417822 -0.18593158 -0.05444813  0.02533094  0.09057708
 -0.01756446 -0.07368712  0.24506755 -0.0504297  -0.12251465  0.09423185
  0.05964392  0.19655664  0.18040346 -0.06015725  0.02698714 -0.04118171
  0.1888576  -0.20887916  0.00495256  0.15813367  0.13447322  0.03253615
  0.09841078 -0.17762899  0.0339229   0.1577626  -0.1900536   0.14084585
  0.01559458 -0.02905186 -0.00736377  0.0043087   0.1134124   0.0356199
 -0.05779992 -0.11408381  0.15720245 -0.20830736  0.0433949   0.11394179
 -0.05407059 -0.12767407 -0.24026437  0.01719324  0.38247499  0.14611538
 -0.15867698  0.05291627 -0.09576238 -0.08111306  0.02150511  0.02621638
 -0.09344688 -0.10437512 -0.11113901  0.00473363  0.20556675  0.03602554
  0.05047173  0.23990624  0.07748922 -0.04909325 -0.01933188 -0.02124421
 -0.17220388 -0.06103843  0.0178846  -0.01086531  0.06740737 -0.19654527
  0.0800369   0.08706581 -0.20363458  0.16739371 -0.04559864  0.02329833
  0.05909855  0.00772682 -0.02221778  0.05191283  0.20377281 -0.2211453
  0.22322379  0.10474238 -0.0156752   0.12235723  0.0239216   0.09375039
 -0.04440781  0.0600022  -0.12374878 -0.12434361 -0.06046061 -0.12993471
  0.01057397  0.09110692]"
c5.jpg,"[-1.93927050e-01  4.30808924e-02  1.45670712e-01 -6.68045208e-02
 -2.34289885e-01 -3.23351398e-02  3.00156027e-02 -8.78400952e-02
  2.13184908e-01 -1.32013589e-01  1.45851627e-01 -1.01977438e-01
 -2.90336162e-01  3.63844521e-02 -3.82121652e-02  2.06534088e-01
 -1.32897228e-01 -1.69279635e-01 -1.12519242e-01 -1.18046269e-01
 -1.43914949e-02  5.73573224e-02 -6.25281781e-02 -4.95640561e-02
 -1.20950937e-01 -3.61737102e-01 -4.87546697e-02 -2.62259543e-02
 -2.29088292e-02 -1.35531006e-02  1.46479020e-02  1.43876553e-01
 -2.22353980e-01 -5.81999049e-02  6.82895705e-02  1.52339861e-01
 -1.22067653e-01 -1.41785949e-01  1.34801745e-01 -8.62170011e-02
 -2.35280856e-01 -7.07889199e-02  1.21469915e-01  1.89879879e-01
  1.95250049e-01 -8.75879303e-02 -1.95835251e-02 -6.94085434e-02
  1.56728998e-01 -3.21134150e-01 -2.56654639e-02  1.65028676e-01
  8.16334561e-02  7.35460818e-02  1.61480516e-01 -1.63779169e-01
 -1.14680789e-02  1.91380113e-01 -1.56826422e-01  1.31021664e-02
  5.00255115e-02 -9.51421410e-02 -7.57010877e-02 -1.75321594e-01
  1.59578606e-01  7.85272047e-02 -1.43556714e-01 -1.52622044e-01
  1.75699711e-01 -1.05224833e-01  1.50917880e-02  1.21677332e-01
 -1.73906446e-01 -2.20930666e-01 -3.28603923e-01  2.74258815e-02
  4.29429650e-01  8.91079530e-02 -9.75638404e-02 -3.49690057e-02
 -3.53042483e-02  5.09745488e-03 -3.10339686e-02  6.12067133e-02
 -2.75336094e-02 -6.34410381e-02 -7.62336776e-02  7.58026987e-02
  2.16015548e-01 -7.73907080e-02 -4.75906432e-02  1.88841537e-01
 -3.56409028e-02 -4.06104587e-02 -9.87541527e-02  6.56175986e-02
 -1.02501415e-01 -6.67553619e-02 -1.45634443e-01 -4.31827903e-02
  8.00309107e-02 -1.05294287e-01 -4.55120653e-02  1.61940873e-01
 -1.67961508e-01  8.10906440e-02 -3.26074585e-02  2.15621516e-02
 -5.99729121e-02 -1.10631585e-01 -9.70963091e-02  5.38790189e-02
  1.68860808e-01 -2.36755729e-01  1.90655574e-01  1.69782400e-01
 -6.26093224e-02  1.36971816e-01  2.24451274e-02 -3.96966785e-02
 -5.15528396e-03 -5.22718020e-02 -1.31713003e-01 -1.08589277e-01
  4.12542410e-02  1.92975625e-04 -2.28427537e-02  2.95893010e-02]"
c4.jpg,"[-0.1422378   0.06520113  0.08122361 -0.05765035 -0.18682657 -0.04515003
 -0.03041653 -0.13944334  0.23441504 -0.14394835  0.11169617 -0.11642183
 -0.26148888  0.00796051 -0.02246545  0.18963915 -0.16051365 -0.20246279
 -0.05498633 -0.05089182 -0.03560418  0.0775451  -0.11266925  0.03018043
 -0.06423693 -0.35263225 -0.03350996 -0.03457299  0.02564553 -0.01221768
 -0.00292217  0.12426786 -0.24375352 -0.04694901  0.03582442  0.15797089
 -0.14225145 -0.15430319  0.12718764 -0.04782151 -0.21810421 -0.03239473
  0.09509515  0.16060285  0.21114828 -0.04314675 -0.03285726 -0.10724846
  0.17966315 -0.28963616 -0.05469581  0.17629807  0.12381966  0.08854403
  0.13404183 -0.20948611 -0.00654109  0.14035392 -0.21142335  0.01330034
  0.05079485 -0.07579672 -0.02428424 -0.12691839  0.20651974  0.10279789
 -0.09362434 -0.1142097   0.22558782 -0.15838164 -0.03891394  0.06290349
 -0.07808746 -0.18408719 -0.29903302  0.02379374  0.33266106  0.11438812
 -0.09515768  0.03213026  0.00570758  0.00877112 -0.03500907  0.03872222
 -0.0781486  -0.10908207 -0.07695685 -0.00048883  0.20533115 -0.00456458
  0.02943296  0.17631429 -0.04153128 -0.03725975 -0.04037298  0.02968341
 -0.12624228 -0.04066306 -0.11901029 -0.05501068  0.06287052 -0.0950298
  0.01850731  0.17597853 -0.15906189  0.10172182 -0.03690768  0.00359758
 -0.00039187 -0.02586526 -0.07000694  0.0265611   0.13723311 -0.23243107
  0.24577639  0.06356016 -0.05538812  0.16452217  0.00994059  0.06085105
 -0.0592481  -0.06041733 -0.13816327 -0.14482172  0.04465135  0.01850625
  0.00238934  0.06655643]"
d1.jpg,"[-0.1163345   0.08961631  0.06025335 -0.12743674 -0.11073009  0.04449869
  0.02149982 -0.052362    0.15992424  0.01239675  0.18025982  0.04861806
 -0.2277551  -0.04582183 -0.05722687  0.09555849 -0.09970933 -0.11800376
 -0.09535908 -0.1441876  -0.01879675  0.05570322 -0.0602829  -0.00460756
 -0.08832587 -0.19421375 -0.01505421 -0.11038192  0.05183922 -0.12686023
  0.09779049 -0.0430764  -0.19855367 -0.07630304 -0.01388484  0.07323006
 -0.08829748 -0.11085476  0.19000618 -0.00903669 -0.0822913   0.04193475
  0.07222136  0.29244348  0.1323297  -0.00536512  0.03472274 -0.04369686
  0.18147035 -0.27577505  0.10205603  0.10256534  0.15639262  0.09835369
  0.05026802 -0.16533017  0.02923696  0.11993267 -0.221449    0.14532502
  0.12077176 -0.048378   -0.09692577 -0.11406303  0.19229306  0.10749535
 -0.14068559 -0.13093582  0.12022764 -0.12432133 -0.0523752   0.03596735
 -0.07870132 -0.13126165 -0.21557814  0.16068128  0.31659085  0.16827737
 -0.19926882 -0.02590968 -0.09332382  0.07406387  0.03732489  0.02830316
 -0.01221256 -0.05603826 -0.064733   -0.02239171  0.15709384 -0.03330852
 -0.04448916  0.18672726  0.05303812 -0.03124408 -0.02517372  0.07730209
 -0.1199463   0.02738521 -0.05576923  0.06613395  0.04320805 -0.090358
  0.06224789  0.05025294 -0.12404207  0.22618632 -0.00070613  0.02522249
  0.00251554 -0.00588611 -0.06719933 -0.02818195  0.17346431 -0.24666414
  0.28455558  0.134702   -0.02600109  0.15892154  0.07175206  0.1286037
  0.01792848  0.03269187 -0.09100258 -0.13550907 -0.02411633 -0.01496547
  0.03089702  0.08894031]"
a6.jpg,"[-0.12256031  0.15100121  0.03157995 -0.06416403 -0.18714763  0.05215339
  0.00228191 -0.07192701  0.21295917 -0.12307265  0.1575935  -0.04481431
 -0.25312427  0.0302782  -0.06095535  0.16789627 -0.19650923 -0.23927073
 -0.10078675 -0.10387141 -0.03776484  0.04469071 -0.02205532  0.03937003
 -0.06676468 -0.35146594 -0.00893213 -0.06171072  0.05152267 -0.08835056
  0.02579719  0.151356   -0.14998677  0.03442031  0.03651613  0.11817737
 -0.04181339 -0.0590747   0.24572714  0.00284438 -0.27070817  0.05406497
  0.12570755  0.27479839  0.27979302 -0.03161567 -0.071297   -0.08889285
  0.18759182 -0.31775698  0.01584554  0.26262069  0.12714185  0.0692385
  0.07556807 -0.21074343 -0.04059861  0.10704784 -0.18046433  0.0105227
  0.0400409  -0.09742605 -0.02652197 -0.12488835  0.17316411  0.10937788
 -0.14303306 -0.14975862  0.23442852 -0.14823435 -0.01919102  0.17063007
 -0.12265516 -0.19907981 -0.15091375  0.05338904  0.42912138  0.14330928
 -0.12611642 -0.00253853 -0.07264045 -0.08742011 -0.06165832  0.12448703
 -0.05389005 -0.16331118 -0.11370977  0.01004783  0.20420404 -0.00615259
 -0.01493079  0.21709017  0.02828531  0.00994036 -0.0450361   0.13354433
 -0.16458827 -0.00527007 -0.20424265 -0.09206647 -0.07081909 -0.09402359
 -0.07431989  0.10459668 -0.16412327  0.18312025 -0.01843811 -0.00297976
 -0.06916977 -0.03487142  0.05085402  0.05332902  0.17167334 -0.24953394
  0.20843156  0.12863743  0.00907933  0.18112646  0.05158345  0.06560518
  0.02585772 -0.12709336 -0.17504783 -0.12864457 -0.01773186 -0.05189982
 -0.03742173  0.05819175]"
b6.jpg,"[-0.07245527 -0.01273123 -0.01678827  0.0547747  -0.0933242  -0.02728455
  0.00391648 -0.11445419  0.11383969 -0.01472283  0.09469237 -0.01810027
 -0.16806519 -0.08112074 -0.05027154  0.05181299 -0.11459017 -0.09168117
 -0.1638312  -0.14774929 -0.05719994  0.06408629  0.01996514  0.01525184
 -0.16926426 -0.21681052 -0.04960404 -0.13381428  0.18294208 -0.00171349
  0.0013904   0.07654996 -0.18827942 -0.0525618   0.05370763  0.07840654
 -0.00559253 -0.06190343  0.26362556 -0.02485016 -0.12792881  0.11837994
  0.06945048  0.23953907  0.17424379 -0.03116028  0.02585841 -0.04703853
  0.183386   -0.16669329  0.02218698  0.21364854  0.14847495  0.04397951
  0.06470966 -0.15448323  0.03689173  0.17428523 -0.18585853  0.1352725
  0.02398542 -0.04257049  0.01169574  0.01034819  0.09103269  0.02996097
 -0.06177631 -0.14232233  0.15133648 -0.22642833  0.05374877  0.10252068
 -0.0812551  -0.11892113 -0.24492684  0.01916641  0.39634776  0.13372484
 -0.14987579  0.05393553 -0.10647184 -0.10047377  0.02995036  0.02955823
 -0.1037357  -0.10704871 -0.1157022   0.00545079  0.23978427  0.03969982
  0.05334451  0.20239711  0.08074989 -0.07019278 -0.0280817   0.00506736
 -0.19975555 -0.06346056  0.01848184 -0.01541138  0.03770763 -0.15720892
  0.08252354  0.09200497 -0.21166439  0.1895773  -0.03437695  0.00202362
  0.02979237  0.0035279  -0.00244463  0.02922463  0.19885913 -0.19960262
  0.21204385  0.10984323  0.01100346  0.11801299  0.02529322  0.07833039
 -0.06052221  0.05699542 -0.11291186 -0.13267316 -0.0864459  -0.11597382
  0.03784732  0.07775343]"
d2.jpg,"[-0.09552112  0.1060717   0.04097581 -0.06931802 -0.12278493  0.00216616
  0.01366886 -0.07947096  0.14193507 -0.00447241  0.17367449  0.00816693
 -0.20130417 -0.08372121 -0.04596859  0.12515527 -0.1221688  -0.14259017
 -0.16810061 -0.15009403 -0.05259167  0.09342941 -0.04362269  0.01015648
 -0.09756035 -0.22277457 -0.02723562 -0.14793728  0.08249782 -0.14261152
  0.07526645 -0.00936158 -0.17073132 -0.12871763 -0.00748983  0.02302354
 -0.1039613  -0.1305069   0.21169169  0.03406323 -0.10795949  0.06434162
  0.05767274  0.33194703  0.17751412 -0.03246772  0.05902767 -0.06125878
  0.16856021 -0.27253544  0.04870027  0.09366144  0.17017484  0.09303708
  0.06308039 -0.16781038  0.04538343  0.11816795 -0.25640115  0.15688141
  0.11290932 -0.08304051 -0.06284369 -0.0301093   0.19907621  0.10839169
 -0.10702892 -0.11839925  0.13352682 -0.14882304 -0.03691825  0.05616025
 -0.0476617  -0.12815581 -0.25434336  0.10024929  0.37050658  0.14024529
 -0.23115695 -0.04718477 -0.09252331  0.04233388  0.07009423  0.05861862
 -0.06764954 -0.09492637 -0.10914934 -0.02714151  0.16652437 -0.01534089
 -0.05403745  0.20061664  0.0808307  -0.06524963  0.04127692  0.08312262
 -0.16197027 -0.00975478 -0.02999274  0.0362712   0.05617559 -0.10780307
  0.04708207  0.05208023 -0.0758362   0.23460831 -0.01055274  0.01348109
 -0.02753209 -0.04206688 -0.03559619 -0.01344594  0.18864106 -0.20140508
  0.22635877  0.1232747  -0.04959566  0.16951326  0.06746829  0.1111231
 -0.0484014   0.02785525 -0.08949395 -0.12427998 -0.02370668 -0.01395695
  0.06238022  0.07429862]"
